length,average_word_length,percentage_of_1,percentage_of_0,percentage_of_01,percentage_of_10,frequency_of_1,frequency_of_0,special,code
10,4.1,1.7,2.4,0.5,0.6,4.146341463414635,5.853658536585367,8.579247140707528,False
5,3.2,1.4000000000000001,1.8,0.6000000000000001,0.6000000000000001,2.1875,2.8125,3.6772999632270006e-05,False
9,4.56,2.2222222222222223,2.333333333333333,0.6666666666666666,0.8888888888888888,4.385964912280702,4.605263157894737,8.626262782626261,False
5,4.4,2.1999999999999997,2.2,1.0,1.0,2.5,2.4999999999999996,0.0023362039766379604,False
5,3.8,1.8000000000000003,2.0,0.6000000000000001,0.6000000000000001,2.3684210526315788,2.6315789473684212,0.00028513399714866005,False
7,4.0,2.428571428571428,1.5714285714285712,0.5714285714285714,0.9999999999999999,4.25,2.75,0.13496769007889453,False
4,3.5,2.0,1.5,0.5,0.75,2.2857142857142856,1.7142857142857142,1.85499998145e-06,False
10,3.3,1.4000000000000001,1.9000000000000001,0.8999999999999999,0.9,4.242424242424242,5.757575757575758,2.931451535185485,False
8,4.25,1.75,2.5,0.875,0.625,3.294117647058824,4.705882352941177,10.700937723615622,False
9,5.56,1.8888888888888886,3.666666666666667,1.0,1.2222222222222223,3.057553956834533,5.9352517985611515,464081.0434568896,False
5,3.6,1.5999999999999999,2.0,0.2,0.6000000000000001,2.2222222222222223,2.7777777777777777,0.00025478999745210003,False
8,3.62,2.25,1.375,0.75,0.5,4.972375690607735,3.0386740331491713,0.12861470683885293,False
7,3.0,1.5714285714285714,1.4285714285714284,0.5714285714285714,0.42857142857142855,3.666666666666667,3.333333333333334,0.0014397514141739145,False
10,3.7,1.7000000000000002,2.0,0.9999999999999999,0.7,4.594594594594594,5.405405405405404,50.9211302852887,False
9,3.11,1.4444444444444446,1.666666666666667,0.5555555555555556,0.5555555555555556,4.180064308681672,4.823151125401929,0.14120208803242357,False
8,4.5,1.875,2.625,0.875,0.875,3.333333333333333,4.666666666666667,36.007812302421875,False
9,4.67,2.555555555555556,2.111111111111111,0.8888888888888891,0.8888888888888888,4.925053533190578,4.068522483940042,1500.7501482002763,False
11,4.36,2.0,2.3636363636363633,0.7272727272727273,0.36363636363636365,5.045871559633027,5.963302752293578,127654.6662067047,False
9,5.11,2.2222222222222223,2.8888888888888893,0.7777777777777779,0.7777777777777779,3.9138943248532287,5.088062622309197,38158.002801379975,False
9,4.78,1.8888888888888886,2.8888888888888893,0.7777777777777777,1.1111111111111112,3.5564853556485354,5.439330543933054,4325.686241211471,False
9,4.11,1.0,3.1111111111111107,0.6666666666666667,0.4444444444444444,2.1897810218978098,6.81265206812652,38.120687543793125,False
7,2.57,1.4285714285714284,1.1428571428571428,0.5714285714285714,0.42857142857142855,3.8910505836575875,3.11284046692607,7.265214213062144e-05,False
9,3.78,1.7777777777777777,2.0,0.6666666666666667,1.0,4.2328042328042335,4.761904761904762,5.737947118176084,False
7,4.14,1.857142857142857,2.2857142857142856,0.857142857142857,1.2857142857142856,3.140096618357488,3.864734299516909,0.22371049847718072,False
8,3.88,1.75,2.125,0.625,0.5,3.608247422680413,4.381443298969073,0.9775157695998423,False
11,4.45,1.9999999999999996,2.4545454545454546,0.9090909090909091,0.9090909090909092,4.943820224719101,6.067415730337078,78453.64089985496,False
6,3.0,1.1666666666666665,1.8333333333333333,0.6666666666666666,0.5,2.333333333333333,3.6666666666666665,0.000189187498108125,False
8,4.12,2.0,2.125,1.0,0.75,3.883495145631068,4.126213592233009,1.5000101518748985,False
7,4.29,3.0,1.2857142857142856,0.7142857142857142,0.857142857142857,4.895104895104896,2.097902097902098,0.4464000326788568,False
7,3.43,1.2857142857142856,2.142857142857143,0.5714285714285714,0.42857142857142855,2.6239067055393583,4.373177842565597,0.005845127798691579,False
10,3.8,2.1,1.7000000000000002,0.30000000000000004,0.5,5.526315789473684,4.473684210526316,80.63546109564538,False
11,4.64,2.2727272727272725,2.3636363636363638,0.8181818181818183,0.8181818181818182,5.387931034482759,5.603448275862069,122138.5949422177,False
12,3.83,1.583333333333333,2.25,0.9166666666666666,0.5833333333333333,4.960835509138381,7.049608355091383,2733.9664721990853,False
10,3.9,2.5,1.4000000000000001,0.7,0.7,6.410256410256411,3.58974358974359,149.57320768926792,False
7,3.14,1.714285714285714,1.4285714285714284,0.7142857142857142,0.42857142857142855,3.8216560509554136,3.184713375796178,0.0002306864262645643,False
8,3.75,1.5,2.25,0.75,1.0,3.2,4.8,0.3948511391764886,False
8,4.5,2.25,2.25,1.125,0.75,4.0,4.0,35.51650597545994,False
8,3.38,1.625,1.75,0.75,1.0,3.8461538461538463,4.142011834319527,0.046743893282561066,False
6,3.5,1.9999999999999998,1.5,1.0,0.6666666666666666,3.428571428571428,2.571428571428571,9.099583242337501e-05,False
10,4.2,2.3000000000000003,1.9000000000000001,1.0000000000000002,0.8999999999999999,5.476190476190476,4.523809523809524,1325.2181574183185,False
12,4.33,2.166666666666667,2.166666666666667,0.75,0.8333333333333334,6.0046189376443415,6.00461893764434,1310358.2175994662,False
8,3.75,2.375,1.375,0.75,0.625,5.066666666666666,2.9333333333333336,0.03492614215073858,False
11,3.64,1.9090909090909087,1.7272727272727273,0.7272727272727274,0.7272727272727273,5.769230769230769,5.219780219780219,450.21756485282435,False
9,3.56,2.0,1.5555555555555554,0.6666666666666667,0.6666666666666667,5.056179775280899,3.9325842696629216,0.741363124808591,False
10,4.9,2.7,2.2,0.8,0.8999999999999999,5.510204081632652,4.489795918367346,246363.88416632416,False
9,3.44,2.0,1.4444444444444446,0.5555555555555556,0.7777777777777777,5.232558139534884,3.7790697674418605,0.7897680282134308,False
8,4.12,1.875,2.25,0.75,0.625,3.6407766990291264,4.368932038834951,4.987473405125266,False
11,4.73,2.454545454545454,2.2727272727272725,1.0,1.0,5.708245243128964,5.285412262156448,534247.8621912728,False
9,4.44,1.4444444444444442,3.0000000000000004,0.4444444444444444,0.6666666666666667,2.9279279279279278,6.081081081081081,598.8715273668403,False
10,4.2,2.5,1.7000000000000002,0.5,0.5,5.9523809523809526,4.0476190476190474,2163.2375038721248,False
8,4.12,2.0,2.125,0.75,0.75,3.883495145631068,4.126213592233009,0.47003151342468485,False
6,4.17,1.8333333333333335,2.3333333333333335,0.3333333333333333,0.5,2.637889688249401,3.357314148681055,0.0263081464035852,False
10,4.0,2.6,1.4000000000000001,0.5,0.7999999999999999,6.5,3.5,450.3514273084857,False
5,3.0,1.5999999999999999,1.4000000000000001,0.6000000000000001,0.6000000000000001,2.6666666666666665,2.3333333333333335,9.952999900470001e-06,False
8,4.0,1.625,2.375,0.375,0.75,3.25,4.75,1.7196027853039721,False
10,3.9,2.5,1.4000000000000001,0.30000000000000004,0.7,6.410256410256411,3.58974358974359,140.12801936771982,False
11,4.27,2.0,2.2727272727272725,1.0909090909090908,1.0,5.152224824355972,5.854800936768149,63289.69316321625,False
7,4.14,1.714285714285714,2.4285714285714284,0.857142857142857,1.2857142857142856,2.8985507246376816,4.1062801932367154,0.2795072507763561,False
7,3.86,2.0,1.857142857142857,0.857142857142857,0.857142857142857,3.6269430051813476,3.367875647668394,0.05892023798222619,False
11,4.27,2.090909090909091,2.1818181818181817,0.6363636363636365,0.7272727272727273,5.386416861826698,5.620608899297424,60986.30388445833,False
9,3.67,1.8888888888888886,1.7777777777777781,0.5555555555555556,0.8888888888888891,4.632152588555859,4.359673024523161,4.363129060813153,False
8,4.88,2.75,2.125,1.0,0.75,4.508196721311475,3.4836065573770494,47.94148610308514,False
9,4.44,2.2222222222222223,2.2222222222222223,0.6666666666666667,1.0000000000000002,4.504504504504504,4.504504504504504,401.45860854096946,False
6,3.33,1.6666666666666665,1.666666666666667,0.6666666666666666,0.8333333333333333,3.003003003003003,3.003003003003003,0.00042038999579610005,False
11,4.27,1.9999999999999998,2.2727272727272725,0.9090909090909092,0.8181818181818182,5.152224824355971,5.854800936768151,40581.319848746345,False
7,3.71,1.9999999999999998,1.714285714285714,0.42857142857142855,0.7142857142857142,3.7735849056603774,3.2345013477088944,0.04732873381242695,False
6,4.33,1.5,2.833333333333333,0.8333333333333333,0.6666666666666666,2.0785219399538106,3.926096997690531,0.03897295877693708,False
10,3.3,2.1000000000000005,1.2000000000000004,0.5,0.7000000000000001,6.363636363636363,3.636363636363637,3.574277092757229,False
9,4.33,2.5555555555555554,1.7777777777777777,0.5555555555555556,0.6666666666666667,5.311778290993072,3.6951501154734414,227.89093738331286,False
10,4.0,2.2,1.8,0.7,0.7999999999999999,5.5,4.5,447.5056173229438,False
8,3.5,2.125,1.375,0.625,0.625,4.857142857142857,3.1428571428571423,0.10696239955537601,False
11,4.45,2.5454545454545454,1.909090909090909,0.7272727272727274,0.5454545454545455,6.292134831460674,4.719101123595505,244486.53364054786,False
8,3.88,1.625,2.25,0.875,1.25,3.350515463917526,4.639175257731959,0.9104514177704858,False
9,3.11,1.7777777777777781,1.3333333333333333,0.7777777777777779,0.6666666666666667,5.144694533762058,3.8585209003215435,0.09788947068777196,False
11,4.64,2.545454545454545,2.090909090909091,0.8181818181818183,0.8181818181818182,6.03448275862069,4.956896551724138,285752.3526923124,False
9,4.44,2.6666666666666665,1.777777777777778,1.0,0.6666666666666666,5.405405405405404,3.603603603603603,245.80094391365722,False
8,4.25,2.0,2.25,0.75,0.75,3.764705882352941,4.235294117647059,10.345498821545013,False
12,3.33,1.75,1.583333333333333,0.49999999999999994,0.7500000000000001,6.306306306306306,5.7057057057057055,282.6218413887816,False
11,4.45,2.1818181818181817,2.2727272727272725,0.8181818181818183,0.8181818181818183,5.393258426966293,5.617977528089888,249200.28631180988,False
6,3.17,1.6666666666666665,1.5,0.5,0.3333333333333333,3.1545741324921135,2.839116719242902,0.00038706999612930006,False
8,4.12,2.25,1.875,0.75,0.875,4.368932038834951,3.640776699029126,1.630869397441306,False
11,4.0,1.8181818181818183,2.1818181818181817,0.9090909090909092,0.7272727272727274,5.0,6.0,5925.146157192629,False
9,4.56,1.9999999999999998,2.5555555555555554,0.5555555555555556,0.5555555555555556,3.947368421052632,5.043859649122807,1011.6898552864347,False
11,4.18,2.090909090909091,2.0909090909090913,0.7272727272727273,0.7272727272727273,5.502392344497609,5.5023923444976095,19852.130280561425,False
6,4.0,2.833333333333333,1.1666666666666665,0.3333333333333333,0.5,4.25,1.75,0.010158094065085726,False
11,4.27,2.818181818181818,1.4545454545454544,0.5454545454545455,0.4545454545454546,7.259953161592506,3.747072599531616,36003.42738504209,False
7,4.43,1.9999999999999996,2.4285714285714284,0.8571428571428571,0.5714285714285714,3.160270880361174,3.8374717832957117,1.1476173906666833,False
5,3.6,1.6,2.0,0.6000000000000001,0.4,2.2222222222222223,2.7777777777777777,0.00020870699791293001,False
11,4.73,2.5454545454545454,2.1818181818181817,1.0,1.0909090909090908,5.919661733615222,5.07399577167019,825798.0721580539,False
7,5.0,3.0,1.9999999999999996,0.9999999999999999,0.857142857142857,4.200000000000001,2.8,20.013614897720995,False
8,4.25,1.75,2.5,0.75,0.875,3.294117647058824,4.705882352941177,6.029039551584605,False
7,3.86,1.5714285714285712,2.285714285714285,0.9999999999999998,0.857142857142857,2.8497409326424874,4.145077720207254,0.02989729755816988,False
8,4.62,2.75,1.875,0.75,0.625,4.761904761904762,3.2467532467532467,46.97873301521267,False
9,4.0,2.2222222222222223,1.7777777777777781,1.1111111111111112,1.1111111111111112,5.0,4.0,20.7702630756307,False
10,4.3,1.6,2.7000000000000006,0.6,0.7,3.7209302325581395,6.279069767441862,4294.941752572582,False
9,4.78,1.888888888888889,2.8888888888888884,1.1111111111111112,1.0,3.5564853556485354,5.439330543933053,3611.755546193,False
11,3.55,1.5454545454545452,2.0,0.9090909090909092,0.8181818181818182,4.788732394366197,6.197183098591549,108.73407353675017,False
10,2.9,1.7999999999999998,1.1,0.5,0.5,6.206896551724138,3.793103448275863,0.23544097764559022,False
7,4.14,1.5714285714285712,2.571428571428571,0.857142857142857,1.1428571428571428,2.6570048309178746,4.3478260869565215,0.37700331765853823,False
12,4.25,2.1666666666666665,2.083333333333333,0.9999999999999999,0.75,6.11764705882353,5.882352941176471,698746.6585436605,False
10,4.0,2.6,1.4000000000000001,0.7,0.6000000000000001,6.5,3.5,276.2238317577617,False
12,4.75,2.0,2.7500000000000004,1.1666666666666667,0.75,5.052631578947367,6.947368421052631,24014749.903015163,False
5,3.2,1.4,1.8,0.6000000000000001,0.2,2.1875,2.8125,1.7022999829770003e-05,False
9,3.67,2.333333333333334,1.3333333333333333,0.4444444444444444,0.4444444444444444,5.722070844686649,3.269754768392371,2.647248898527511,False
10,4.1,2.1,2.0,0.9,0.6,5.121951219512196,4.8780487804878065,544.9416354205837,False
12,4.83,1.8333333333333333,3.0000000000000004,0.75,0.9166666666666665,4.554865424430641,7.453416149068323,105670050.90048471,False
10,4.5,2.0,2.5,0.9000000000000001,1.0,4.444444444444445,5.555555555555555,9582.171257032787,False
5,3.8,2.0,1.8,1.0,0.6000000000000001,2.6315789473684212,2.3684210526315788,0.00041389899586101003,False
7,4.43,1.8571428571428568,2.5714285714285716,0.7142857142857142,0.2857142857142857,2.934537246049662,4.063205417607223,1.3427210715727893,False
7,4.43,1.8571428571428572,2.571428571428571,0.7142857142857142,0.42857142857142855,2.9345372460496617,4.063205417607223,0.4227952407720476,False
7,2.43,1.0,1.4285714285714284,0.14285714285714285,0.14285714285714285,2.8806584362139915,4.11522633744856,9.29264276421643e-05,False
6,3.5,2.0,1.5000000000000002,0.16666666666666666,0.5,3.428571428571428,2.571428571428571,0.0009589874904101251,False
9,4.56,2.2222222222222223,2.3333333333333335,0.8888888888888888,1.1111111111111112,4.385964912280702,4.605263157894737,409.8942740677239,False
9,3.11,1.4444444444444446,1.6666666666666667,0.3333333333333333,0.5555555555555556,4.180064308681671,4.823151125401929,0.10898013891019862,False
10,4.1,2.1000000000000005,2.0000000000000004,1.0,0.9,5.121951219512197,4.8780487804878065,608.4950319730497,False
9,3.56,1.4444444444444446,2.1111111111111116,0.7777777777777779,0.6666666666666667,3.6516853932584272,5.337078651685394,1.7836127604972056,False
11,4.18,2.3636363636363638,1.8181818181818181,1.090909090909091,0.9090909090909092,6.220095693779905,4.784688995215312,8509.322303162231,False
10,4.0,2.0,2.0000000000000004,0.9999999999999999,0.7,5.0,5.0,533.4576328979236,False
9,3.67,1.4444444444444444,2.2222222222222223,0.7777777777777777,0.8888888888888891,3.5422343324250685,5.4495912806539515,2.832222876677771,False
11,3.64,1.7272727272727273,1.9090909090909092,0.9090909090909093,0.7272727272727273,5.219780219780219,5.769230769230768,335.42756548254255,False
8,4.62,2.125,2.5,0.875,0.5,3.6796536796536796,4.329004329004329,10.707193763553063,False
6,4.33,3.0,1.3333333333333335,0.3333333333333333,0.6666666666666666,4.157043879907621,1.8475750577367207,0.03015936053173973,False
10,4.8,2.6,2.2,0.6,1.0,5.416666666666667,4.583333333333334,136013.1900216611,False
8,3.75,2.0,1.75,0.375,0.625,4.266666666666667,3.7333333333333334,0.6206643612933563,False
10,3.9,2.0,1.9000000000000004,0.5,0.6000000000000001,5.128205128205129,4.871794871794872,266.5685869943141,False
10,3.3,1.7,1.6,0.7999999999999999,0.7,5.151515151515152,4.848484848484849,2.9280614532193856,False
6,3.83,1.8333333333333333,2.0,0.8333333333333333,0.5,2.8720626631853783,3.1331592689295036,0.0016987891496787753,False
10,3.6,1.8,1.8000000000000003,0.30000000000000004,0.5,4.999999999999999,4.999999999999999,25.75339290146607,False
8,4.0,1.875,2.125,0.875,0.875,3.75,4.25,1.8620989901290101,False
8,4.0,1.375,2.625,0.5,0.5,2.75,5.25,2.1584685677903144,False
7,3.86,1.5714285714285712,2.2857142857142856,0.7142857142857142,0.5714285714285714,2.8497409326424874,4.145077720207254,0.02938854613468597,False
9,4.22,2.3333333333333335,1.8888888888888888,0.7777777777777778,1.0,4.976303317535545,4.028436018957346,86.53973354071377,False
10,4.3,1.6,2.7,0.9,0.9,3.7209302325581395,6.279069767441861,2713.857885648421,False
8,4.12,1.75,2.375,0.625,0.75,3.3980582524271843,4.611650485436893,5.2811814340631855,False
6,3.67,1.833333333333333,1.8333333333333333,0.8333333333333333,0.6666666666666666,2.9972752043596733,2.9972752043596733,0.0029893466367732005,False
9,5.11,2.2222222222222223,2.8888888888888893,1.2222222222222223,1.111111111111111,3.9138943248532287,5.088062622309197,25671.21697474394,False
11,4.27,2.0000000000000004,2.2727272727272725,1.0,0.7272727272727273,5.152224824355971,5.85480093676815,58944.1900801031,False
11,3.64,1.7272727272727275,1.909090909090909,0.6363636363636365,0.45454545454545453,5.219780219780219,5.769230769230768,298.20058570208505,False
7,4.29,1.1428571428571428,3.1428571428571423,0.5714285714285714,0.5714285714285714,1.8648018648018647,5.128205128205129,0.7654132509172961,False
9,3.89,1.5555555555555556,2.3333333333333335,0.4444444444444444,0.7777777777777779,3.598971722365038,5.3984575835475574,11.920362245796378,False
11,4.55,2.2727272727272725,2.272727272727273,0.4545454545454546,0.8181818181818183,5.4945054945054945,5.4945054945054945,379145.02527835296,False
11,3.64,1.5454545454545454,2.090909090909091,0.4545454545454546,0.5454545454545455,4.67032967032967,6.3186813186813175,278.1050823730401,False
8,4.75,3.0,1.75,0.5,0.875,5.052631578947368,2.947368421052632,86.93539545314604,False
9,4.56,2.6666666666666665,1.8888888888888888,1.3333333333333335,1.1111111111111112,5.2631578947368425,3.7280701754385968,695.0460193145398,False
7,3.29,1.714285714285714,1.5714285714285714,0.5714285714285714,0.42857142857142855,3.64741641337386,3.343465045592705,0.0003298378538444786,False
8,4.38,2.875,1.5,0.875,0.625,5.251141552511416,2.73972602739726,10.9825701551743,False
9,4.0,1.6666666666666665,2.333333333333333,0.4444444444444444,0.6666666666666667,3.75,5.25,28.599076825675898,False
11,4.09,1.5454545454545454,2.545454545454545,1.0909090909090908,1.0,4.156479217603913,6.84596577017115,15802.952584798202,False
10,4.2,2.4,1.8000000000000003,0.7999999999999999,0.8999999999999999,5.714285714285714,4.285714285714286,1522.9841830746582,False
9,4.33,2.0000000000000004,2.3333333333333335,1.0000000000000002,1.0,4.157043879907621,4.849884526558891,250.8834172000547,False
7,3.29,1.857142857142857,1.4285714285714284,0.7142857142857142,0.5714285714285714,3.9513677811550147,3.03951367781155,0.0040964399590356,False
12,4.92,2.0833333333333335,2.833333333333333,0.9166666666666666,0.75,5.081300813008129,6.9105691056910565,93994771.1862176,False
5,4.0,1.4,2.6,0.8,0.8,1.75,3.25,0.00031896599681034005,False
5,4.2,2.6000000000000005,1.5999999999999999,1.2,0.8,3.095238095238095,1.9047619047619047,0.00037916999620830004,False
7,4.0,2.714285714285714,1.2857142857142854,0.9999999999999998,0.7142857142857142,4.75,2.25,0.12742527944003293,False
11,4.0,2.0,1.9999999999999996,0.6363636363636365,0.8181818181818183,5.5,5.5,5905.380939023009,False
8,3.5,1.75,1.75,0.75,0.75,3.999999999999999,3.9999999999999996,0.11588014634119853,False
6,4.5,1.8333333333333333,2.666666666666667,1.1666666666666665,0.8333333333333333,2.444444444444444,3.5555555555555554,0.03439608715603913,False
9,4.44,2.0,2.4444444444444446,0.8888888888888888,1.0,4.0540540540540535,4.954954954954954,314.6349985053167,False
6,4.33,2.6666666666666665,1.6666666666666665,1.1666666666666665,1.0,3.6951501154734414,2.3094688221709005,0.021499003118343303,False
11,5.27,3.363636363636363,1.909090909090909,1.0,0.7272727272727273,7.020872865275145,3.9848197343453515,469064.6506787144,False
8,4.38,2.0,2.375,0.375,0.5,3.6529680365296806,4.337899543378996,0.25152783310972165,False
10,5.0,2.7,2.3000000000000003,1.3,0.9,5.4,4.6000000000000005,366311.61227007385,False
11,4.36,1.9090909090909092,2.454545454545454,0.6363636363636365,0.7272727272727274,4.816513761467891,6.192660550458716,124522.75940940331,False
10,4.4,2.3000000000000003,2.0999999999999996,0.9,0.7999999999999999,5.227272727272726,4.7727272727272725,5810.602255033477,False
7,4.43,2.0,2.4285714285714284,0.857142857142857,0.9999999999999999,3.1602708803611743,3.837471783295711,1.1271163565859792,False
12,4.25,2.25,2.0,0.75,0.7499999999999999,6.352941176470589,5.647058823529412,556170.9137076429,False
9,4.56,2.8888888888888893,1.6666666666666665,0.7777777777777777,0.8888888888888888,5.701754385964913,3.2894736842105265,629.9441972983358,False
9,4.11,1.8888888888888888,2.2222222222222223,0.8888888888888891,0.7777777777777778,4.13625304136253,4.8661800486618,46.69567023137663,False
7,4.57,1.5714285714285712,3.0,0.5714285714285714,0.857142857142857,2.4070021881838075,4.595185995623632,3.0157530298424695,False
10,4.3,2.4000000000000004,1.9,0.8,0.4,5.58139534883721,4.4186046511627906,3317.845894326041,False
5,4.2,2.8,1.4,0.8,0.6000000000000001,3.333333333333333,1.6666666666666665,0.0012293599877064001,False
7,3.57,1.8571428571428572,1.714285714285714,0.7142857142857142,0.8571428571428571,3.6414565826330536,3.3613445378151257,0.013086229154851994,False
9,3.44,2.333333333333333,1.1111111111111112,0.5555555555555556,0.4444444444444444,6.104651162790698,2.9069767441860463,0.39176408497124804,False
6,3.33,2.3333333333333335,0.9999999999999999,0.5,0.5,4.2042042042042045,1.8018018018018016,0.0003416033299173,False
11,4.09,2.090909090909091,2.0,0.8181818181818183,0.4545454545454546,5.623471882640588,5.378973105134476,1364.8414052334042,False
7,4.43,2.2857142857142856,2.1428571428571423,1.2857142857142856,0.9999999999999999,3.6117381489841986,3.386004514672687,1.3097417276168684,False
5,3.0,1.4,1.6,0.4,0.6000000000000001,2.333333333333333,2.6666666666666665,2.945899970541e-05,False
11,3.82,1.7272727272727273,2.090909090909091,0.4545454545454546,0.5454545454545455,4.973821989528796,6.020942408376963,1233.5837356914353,False
5,2.8,1.4,1.4000000000000001,0.0,0.4,2.5,2.5,1.2531999874680001e-05,False
10,4.3,2.5,1.8000000000000003,0.5,0.7,5.813953488372094,4.186046511627907,4230.668587117314,False
8,4.12,1.875,2.25,0.625,0.5,3.6407766990291255,4.368932038834951,2.6029844245951557,False
11,4.45,2.090909090909091,2.3636363636363633,0.7272727272727274,0.6363636363636365,5.168539325842696,5.842696629213482,53928.175728447335,False
10,5.3,2.2000000000000006,3.1,1.3000000000000003,1.0,4.150943396226415,5.849056603773585,1297783.0953587885,False
12,4.25,1.8333333333333333,2.416666666666667,0.8333333333333333,0.9166666666666666,5.176470588235294,6.8235294117647065,834583.3096664756,False
7,4.71,2.8571428571428568,1.8571428571428568,0.9999999999999998,0.9999999999999998,4.246284501061571,2.760084925690021,5.103780248962198,False
10,5.2,2.5000000000000004,2.6999999999999997,1.2999999999999998,1.0,4.807692307692307,5.192307692307692,205443.9793520147,False
6,3.5,2.1666666666666665,1.3333333333333335,0.6666666666666666,0.6666666666666666,3.7142857142857135,2.2857142857142856,0.000887757491122425,False
6,3.5,1.6666666666666665,1.8333333333333335,0.8333333333333333,0.5,2.8571428571428568,3.142857142857143,0.000679769159868975,False
9,4.44,2.222222222222222,2.2222222222222223,0.888888888888889,0.888888888888889,4.504504504504504,4.504504504504504,585.1315257175736,False
6,4.0,1.6666666666666667,2.333333333333333,0.3333333333333333,0.8333333333333333,2.5,3.5,0.0071781832615515,False
10,4.4,2.3000000000000003,2.0999999999999996,0.8999999999999999,0.7999999999999999,5.227272727272727,4.772727272727273,7925.294478735055,False
12,3.92,1.9166666666666665,1.9999999999999998,0.8333333333333334,0.8333333333333333,5.867346938775509,6.122448979591836,42109.645520777296,False
7,4.43,1.4285714285714284,3.0,0.857142857142857,0.7142857142857142,2.2573363431151243,4.74040632054176,1.1345167422262612,False
8,3.88,2.125,1.75,0.5,0.75,4.381443298969073,3.6082474226804124,1.2742891178821087,False
11,4.18,2.2727272727272725,1.909090909090909,0.5454545454545454,1.0000000000000002,5.980861244019139,5.023923444976076,20380.341919718398,False
11,4.09,2.0,2.090909090909091,0.6363636363636364,0.6363636363636365,5.378973105134476,5.623471882640588,11866.524772584298,False
11,4.45,1.909090909090909,2.545454545454545,0.9090909090909092,1.0000000000000002,4.719101123595506,6.292134831460674,211576.97779627613,False
6,3.83,1.8333333333333333,2.0,0.8333333333333333,0.5,2.8720626631853783,3.1331592689295036,0.000558497494415025,False
7,3.57,2.2857142857142856,1.2857142857142856,0.2857142857142857,0.5714285714285714,4.481792717086835,2.5210084033613445,0.01732224268392043,False
9,4.78,2.222222222222222,2.555555555555556,0.7777777777777779,1.1111111111111112,4.184100418410042,4.811715481171548,4766.591867223526,False
12,3.92,2.0,1.9166666666666665,0.75,0.8333333333333334,6.122448979591837,5.867346938775509,57527.309134703995,False
8,4.38,3.0,1.375,0.875,1.0,5.479452054794521,2.5114155251141552,11.499316373756836,False
7,4.14,2.285714285714285,1.8571428571428572,0.5714285714285714,0.5714285714285714,3.8647342995169085,3.1400966183574877,0.04497165383599775,False
11,4.55,2.1818181818181817,2.3636363636363633,1.0909090909090908,1.0000000000000002,5.2747252747252755,5.714285714285714,261677.44665098825,False
8,3.38,1.25,2.125,0.5,0.75,2.9585798816568047,5.029585798816568,0.06277610687223893,False
6,3.67,2.0,1.6666666666666667,0.8333333333333333,0.5,3.269754768392371,2.7247956403269757,0.0033080808002525254,False
10,4.7,2.7,2.0,0.9999999999999999,1.1,5.744680851063831,4.255319148936169,51208.49488375605,False
8,4.25,1.625,2.625,1.0,0.75,3.058823529411765,4.9411764705882355,5.271213207912868,False
9,4.22,2.2222222222222223,2.0,0.888888888888889,0.7777777777777779,4.739336492890995,4.265402843601896,105.13099675924559,False
9,4.22,1.8888888888888888,2.333333333333333,0.888888888888889,0.5555555555555556,4.028436018957346,4.976303317535545,121.6390967213868,False
11,4.73,2.090909090909091,2.6363636363636362,1.0909090909090908,1.0909090909090908,4.862579281183932,6.131078224101481,1690834.3626356504,False
9,4.22,2.2222222222222223,2.0,1.222222222222222,0.8888888888888891,4.739336492890995,4.265402843601896,104.43898175561019,False
6,3.5,1.4999999999999998,2.0,0.6666666666666666,0.5,2.571428571428571,3.4285714285714284,0.00041716749582832504,False
7,4.0,1.4285714285714284,2.571428571428571,0.8571428571428571,0.8571428571428571,2.5,4.5,0.18686357313136426,False
7,3.43,1.7142857142857142,1.714285714285714,0.5714285714285714,0.5714285714285714,3.498542274052478,3.498542274052478,0.011867614881323851,False
10,3.4,1.1000000000000003,2.3000000000000003,0.5,0.8,3.2352941176470584,6.76470588235294,8.505775693442244,False
8,4.0,1.625,2.375,0.375,0.375,3.25,4.75,1.404938193450618,False
11,4.18,2.0,2.1818181818181817,0.6363636363636364,0.7272727272727273,5.2631578947368425,5.741626794258373,18982.183403698622,False
9,4.56,2.4444444444444446,2.111111111111111,1.3333333333333335,1.1111111111111112,4.824561403508772,4.166666666666667,54.08511766970438,False
11,4.91,2.2727272727272725,2.6363636363636362,1.3636363636363638,1.1818181818181819,5.091649694501018,5.906313645621181,3543096.008252539,False
12,4.58,2.25,2.3333333333333335,0.8333333333333333,0.6666666666666666,5.895196506550218,6.113537117903931,14834674.431355247,False
10,3.4,1.2999999999999998,2.1,0.5,0.8,3.823529411764705,6.1764705882352935,6.365523710344763,False
11,3.55,1.6363636363636367,1.909090909090909,0.5454545454545455,0.9090909090909093,5.070422535211268,5.915492957746478,243.09778115629493,False
10,4.5,2.2,2.3000000000000003,0.9,0.6000000000000001,4.888888888888889,5.111111111111111,7693.564312168357,False
10,4.0,2.1,1.9000000000000001,1.0,0.8,5.25,4.75,484.8900020036,False
5,4.2,2.0,2.1999999999999997,0.8,0.8,2.380952380952381,2.619047619047619,0.00039098399609016003,False
9,4.0,1.4444444444444446,2.555555555555556,1.0,0.4444444444444444,3.25,5.75,35.608947935577184,False
8,4.5,2.625,1.875,0.75,1.25,4.666666666666666,3.3333333333333335,8.905090579074095,False
7,3.71,1.9999999999999998,1.714285714285714,0.857142857142857,0.857142857142857,3.7735849056603774,3.234501347708895,0.032056511108006315,False
